parent_name,coal_mw,gas_mw,solar_mw,wind_mw,fossil_mw,clean_mw,total_mw,alpha,units
Shandong Zibo Fushan Thermal Power Co Ltd,50.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Koya & Company Construction Ltd,50.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Steel Exchange India Ltd,50.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Genesis Digital Assets Ltd,50.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Thermal Power Plant-3 JSC,50.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
YFY Inc,50.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Lee & Man Vietnam Paper Co,50.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Yacimientos Petrolíferos Fiscales Bolivianos Corp,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Henan Fengbao SPECIAL Steel Co Ltd,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Inner Mongolia Yaxinlongshun Special Steel Co Ltd,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Liaoning Jiachen Holding Group Co Ltd,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Nordic Energy Invest AS,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,2
"Empresa de Mantenimiento, Construccion y Electricidad SA",0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Empresa Nacional de Energía Eléctrica,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
UPL Ltd,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Government of Iraq,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Ferrero International SA,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Myanmar Central Power Co Ltd,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Iberpapel,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Lulea Kommunforetag AB,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Uganda Electricity Transmission Co Ltd,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Rochester Public Utilities,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Texas A&M University,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
NET Power Inc,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Texas Medical Center Central Heating and Cooling Services Corp,0.0,50.0,0.0,0.0,50.0,0.0,50.0,1.0000,1
Energon Technologies FZE,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Sunergy Company LTD (ESUN),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
HDFC Sinpower Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ser Sistemas de Energia Renovavel Ltda,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Cegelec,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Global South Utilites (GSU),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Parque Solar Cachiyuyo SpA,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Hengfeng Jinglu Electric Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Anhui Longyuan Wind Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jinzhai Beikong Clean Energy and Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Huazhi Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Hefei Golden Sun Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
SUN WISDOM DEVELOPMENT LIMITED,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shenzhen Ruihe Star Technology Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
XINYI SOLAR,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xinyi Light Energy (Wuhu) Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Hefei Taitong New Energy Investment Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Chongqing Fengjie Jusheng Lizhi New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
CHEER KING INVESTMENTS LIMITED,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
China Materials Technology Wind Power Blade (Dingxi) Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Nuclear Huineng Gansu Co,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Baiyin Non-Ferrous Metals Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Lanzhou Dacheng Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Energy Construction Hydrogen Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Gaolan Youneng New Energy Investment Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xian Xieneng Xinxin Renewable Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Gansu Yiwei Tianyu New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Longxi Zhonghui Heat and Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Maqu County Dongda Smart Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Minle County Jinshi Yanghutan Photovoltaic Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Guodian Power Gansu New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Gansu Damin New Materials Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
State Power Investment Group Southwestern Energy Research Institute Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Hualong Energy Innovation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Aksai Fengdian New Energy Investment Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiawei (Shanghai) Photovoltaic Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,3
Shenzhen Huayi Education Investment Consulting Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Chongqing Yuanda Flue Gas Management Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Dongfang Electric (Jiuquam) Comprehensive Smart Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Guangdong Ansheng New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Nanjing Xinde Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Southeast Guangdong Hydropower Investment Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Zhuhai Guangkong New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Guizhou Daqin New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Qianxinan Chengfeng Dadianong Photovoltaic New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Panzhou Zhongdian Electric New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiangxi Shuitou Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Changshu Zhonghui Photovoltaic Power Station Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jinkai Qiyu (Beijing) Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Lingshou Qingying Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Enlighten Huaqing New Energy Development Hebei Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Qingdao Hongsheng Solar Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Beijing BOE Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Tianjin Fuhua Enterprise Management Consulting Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Taiqian Investment Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Juneng (Luoyang) New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Hubei Hongyuan Power Engineering Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
CLP Dabieshan (Hubei) Power Sales Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Wuxue Jinhe New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Huangshi Jinggang New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Hunan Huaheng Cobit Photovoltaic Power Generation Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Wugang Keheng New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Changsha Zhaocheng New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Panda Green Energy Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Qingdao Mengsheng Solar Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
CPI (Western Inner Mongolia) New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Inner Mongolia Yuanhao New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Inner Mongolia Nengjian Hengda New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Hengfeng Fuxian Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Inner Mongolia Datang International Renewable Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Beijing Etechwin Electric Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Huolinguole Power Investment and Operation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Inner Mongolia Beirong Solar Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Enli Microgrid Technology (Anhui) Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Inner Mongolia MengDian Huaneng Thermal Power Corp Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Inner Mongolia Libo Qiming Technology Center,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shenzhen Enerygy Nanjing Energy Holdings Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiangsu Huadian Jinhu Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Zhogntian Photovoltaic Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Suzhou Chenruijing New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiangxi CPI New Energy Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiangxi Donglong New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ji'an Jikun New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiangxi Chenye New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Beijing Jingneng International Holding CO LTD Central China Branch,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shangrao Yuhao Photovoltaic Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiangxi Datang International Xinyu Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xinyu Yufeng New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Qian'an Northwest Hydropower Investment Partnership (LP),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ningxia Jiaze Renewables Corp Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Beijing Yicai Lighting Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Beilite New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Huadian Group LTD Ningxia Branch Co,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ningxia Haoyang New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Guoyang Power Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
MCC Meiliyun Industrial Investment Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Haixi Breit New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Qinghai Churi New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Lingda Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Resources Power (Shaanxi) Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Datan Dingbian Windpower Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xi'an Lanheng New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Yulin JiuHeng Photovoltaic Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xi'an Jingsheng Photovoltaic Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shaanxi Guozhou New Energy Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xuchang Jingsen Electric Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xi'an Huitai New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Fugu Juhuo Shangneng Photovoltaic Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shaanxi Yaosheng Optoelectronics Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Beijing Guorun Tianneng New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xi'an Zeruinengke Photovoltaic Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shaanxi Muyang New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Yulin Ruiyite New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Changzhou Kuangda Sunshine Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xi'an Huanghe Photovoltaic Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shaanxi Shenmu Energy Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Wang Jiayin,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Fu Yuexia,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Guohua (Shaanxi) New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Yulin Hexinxiong New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Huadian Fuxin New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shanghai Luohong New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
National Energy Group Guoyuan Electric Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Fuyang Jingbu Photovoltaic Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shanghai Huaming Power Equipment Engineering Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Weifang Ruixin New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Beijing Zhonghuan Zhiguang New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Urumqi Mingrui Guangsheng Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shandong Jinghui Photovoltaic Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
nner Mongolia Lichuang Photovoltaic Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Changzhou Zhaolian Green New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
State Power Investment Group Hebei Power CO LTD (Xiongang CO),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shanxi Quanya Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shanxi Changqing New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Inner Mongolia Lichuang Photovoltaic Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shanxi Shengshi Wind and Solar New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Beijing Jilion PowerSmart Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ningbo Yaofeng New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Urumqi Huahui Guangsheng Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Wuxiang County Jingyao New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Qingdao Yonghui Xinneng Equity Investment Management Enterprise,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Taiyuan Lantian (Blue Sky) New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jinneng Holding Coal Industry Group Shuozhou Coal and Electricity Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jingneng International Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
State Power Investment Group Jiangxi Zhiye Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
CNNC Xiaojin County New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
State Power Investment Group Ganzi State New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Yinhua Xiehe New Energy Investment Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Tianxin Investment Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ganzi Energy Development Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
SDIC (Tianjin) Distributed Energy Co Ltd,0.0,0.0,20.0,30.0,0.0,50.0,50.0,0.0000,2
Tianjin Huaxin Huineng Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
State Power Investment Corporation Tibet Branch,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Tibet Damxung Qingguang Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Zhongnan Electric Power Design Institute Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Power Construction New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Shanghai Power Guoxuan New Energy Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xinjiang Longyuan Windpower Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Yingli Energy (Beijing) Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Three Gorges New Energy Wujiaqu Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Energy Investment Group Xinjiang Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Huaneng Xinjiang Santanghu Wind Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
State Power Grid Company Xinjiang Comprehensive Energy Service Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Huadian Ili New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Karamay Urban Construction Investment and Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xinjiang Tarim Central and Western Region Oilfield Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Jiangsu Greao Photovoltaic Power Generation Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
National Energy Group Xinjiang Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Changzhou Trina Smart Energy Engineering Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Xinjiang Bazhou Tarim Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Chuxiong Jinko Power Technology Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Guangnan Seraphim New Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Lanping Huadian New Energy Development Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Tang Xiaoyan,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Koror Business SRL,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Gamesa Electric,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Fas Energy LLC,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Sun'R Group,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Sinohydro Corp Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
ABO Wind,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,5
Pacific Solar Energy SA de CV,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
RattanIndia Solar Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ampin Energy,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Phelan Energy Group Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Roha Dychem Pvt Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Kindle Engineering and Construction Pvt Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Amara Raja Batteries LTD (ARBL),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Essel Urja Pvt Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
MEIL Green Power Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Netmagic,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
PT Nusantara Sembcorp Solar Energi (NSSE),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
JDC Corp,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Kaz Green Energy,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
China Gezhouba Group Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Edra Power Holdings Sdn Bhd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
TNB Sepang Solar Sdn Bhd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ranhill Utilities Bhd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Uzma Group,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Green Earth Power (Thailand) CO LTD (GEP),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
WIRSOL Solar AG,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,2
Oursun Pakistan Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Core Value Capital,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Gold Fields Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Korea Hydro & Nuclear Power Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
LS Electric Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Haedong Construction Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Community Owners - Sinan Residents,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Resolar,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Ferrovial SE,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Amarenco,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Pydesa Renovables,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Seferoğlu Elektrik,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Helios Infrastructure,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
New Mexico Renewable Development LLC,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Southern Current LLC,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Wanlass QTIP Trust,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Truong Thanh Quang Ngai Power and High Technology JSC (TRAN),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Binh Dinh TTP Energy and High Technology JSC (BDE),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Central Hydropower JSC (EVNCHP),0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Hoang Son Group,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Fujiwara Binh Dinh Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
SECO JSC,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Hacom Energy Co Ltd,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Dohwa Quang Binh Green Energy Co,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
Hoan Loc Viet JSC,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0000,1
