gvkey,fyear,conm,fic,sic,at,sale,ppent,capx,ceq,dltt,dlc,oibdp,xint,oancf,alpha,lambda,rho,kappa,delta,source
155277,2023,POTOMAC ELECTRIC POWER CO,USA,4911,11194.0,2824.0,9461.0,957.0,4144.0,3721.0,542.0,888.0,196.0,699.0,0.7932,0.3808,0.0793,3.5663,0.8729,compustat_na_utilities.csv
155277,2024,POTOMAC ELECTRIC POWER CO,USA,4911,12000.0,3039.0,10123.0,929.0,4435.0,4381.0,211.0,1026.0,240.0,684.0,0.7932,0.3827,0.0855,2.8500,0.9541,compustat_na_utilities.csv
155969,2010,CENTERPOINT ENRG HOUSTON ELE,USA,4911,9832.0,2211.0,4781.0,566.0,2048.0,4614.0,283.0,1155.0,292.0,789.0,,0.4981,0.1175,2.7021,0.9422,compustat_na_utilities.csv
155969,2011,CENTERPOINT ENRG HOUSTON ELE,USA,4911,11224.0,2337.0,5043.0,606.0,3134.0,4413.0,353.0,1210.0,281.0,925.0,,0.4246,0.1078,3.2918,0.9259,compustat_na_utilities.csv
155969,2012,CENTERPOINT ENRG HOUSTON ELE,USA,4911,11119.0,2540.0,5365.0,609.0,1729.0,5146.0,897.0,1368.0,294.0,980.0,,0.5435,0.1230,3.3333,0.8516,compustat_na_utilities.csv
155969,2013,CENTERPOINT ENRG HOUSTON ELE,USA,4911,9609.0,2577.0,5834.0,753.0,1233.0,4641.0,354.0,1299.0,240.0,928.0,,0.5198,0.1352,3.8667,0.9291,compustat_na_utilities.csv
155969,2014,CENTERPOINT ENRG HOUSTON ELE,USA,4911,10053.0,2846.0,6343.0,804.0,1592.0,4680.0,372.0,1364.0,241.0,858.0,,0.5025,0.1357,3.5602,0.9264,compustat_na_utilities.csv
155969,2015,CENTERPOINT ENRG HOUSTON ELE,USA,4911,10046.0,2846.0,6933.0,929.0,1601.0,4489.0,391.0,1313.0,231.0,895.0,,0.4858,0.1307,3.8745,0.9199,compustat_na_utilities.csv
155969,2016,CENTERPOINT ENRG HOUSTON ELE,USA,4911,10211.0,3059.0,7397.0,862.0,2117.0,4454.0,411.0,1465.0,223.0,1110.0,,0.4764,0.1435,4.9776,0.9155,compustat_na_utilities.csv
155969,2017,CENTERPOINT ENRG HOUSTON ELE,USA,4911,10292.0,2998.0,7863.0,875.0,2369.0,4319.0,434.0,1335.0,211.0,909.0,,0.4618,0.1297,4.3081,0.9087,compustat_na_utilities.csv
155969,2018,CENTERPOINT ENRG HOUSTON ELE,USA,4911,10507.0,3234.0,8402.0,922.0,2682.0,4258.0,458.0,1542.0,203.0,1115.0,,0.4488,0.1468,5.4926,0.9029,compustat_na_utilities.csv
155969,2019,CENTERPOINT ENRG HOUSTON ELE,USA,4911,11262.0,2990.0,9033.0,1025.0,3251.0,4720.0,231.0,1266.0,211.0,918.0,,0.4396,0.1124,4.3507,0.9533,compustat_na_utilities.csv
155969,2020,CENTERPOINT ENRG HOUSTON ELE,USA,4911,11316.0,2911.0,9664.0,1058.0,3111.0,4407.0,613.0,1136.0,207.0,899.0,,0.4436,0.1004,4.3430,0.8779,compustat_na_utilities.csv
155969,2021,CENTERPOINT ENRG HOUSTON ELE,USA,4911,12980.0,3134.0,11204.0,1619.0,3622.0,4975.0,521.0,1286.0,217.0,770.0,,0.4234,0.0991,3.5484,0.9052,compustat_na_utilities.csv
155969,2022,CENTERPOINT ENRG HOUSTON ELE,USA,4911,15339.0,3412.0,13467.0,2436.0,4998.0,6202.0,157.0,1501.0,229.0,966.0,,0.4146,0.0979,4.2183,0.9753,compustat_na_utilities.csv
155969,2023,CENTERPOINT ENRG HOUSTON ELE,USA,4911,17086.0,3677.0,15052.0,2279.0,6109.0,7431.0,162.0,1742.0,285.0,1401.0,,0.4444,0.1020,4.9158,0.9787,compustat_na_utilities.csv
155969,2024,CENTERPOINT ENRG HOUSTON ELE,USA,4911,19712.0,3939.0,17127.0,2642.0,7159.0,8325.0,501.0,1717.0,332.0,960.0,,0.4477,0.0871,2.8916,0.9432,compustat_na_utilities.csv
155970,2010,ONCOR ELECTRIC DELIVERY CO,USA,4911,16846.0,2914.0,9676.0,1020.0,6988.0,5333.0,490.0,1521.0,349.0,1098.0,,0.3457,0.0903,3.1461,0.9159,compustat_na_utilities.csv
155970,2011,ONCOR ELECTRIC DELIVERY CO,USA,4911,17371.0,3118.0,10569.0,1362.0,7181.0,5144.0,886.0,1621.0,362.0,1295.0,,0.3471,0.0933,3.5773,0.8531,compustat_na_utilities.csv
155970,2012,ONCOR ELECTRIC DELIVERY CO,USA,4911,17990.0,3328.0,11318.0,1389.0,7304.0,5400.0,860.0,1742.0,384.0,1269.0,,0.3480,0.0968,3.3047,0.8626,compustat_na_utilities.csv
155970,2013,ONCOR ELECTRIC DELIVERY CO,USA,4911,18234.0,3552.0,11902.0,1079.0,7409.0,5381.0,876.0,1859.0,381.0,1370.0,,0.3432,0.1020,3.5958,0.8600,compustat_na_utilities.csv
155970,2014,ONCOR ELECTRIC DELIVERY CO,USA,4911,19062.0,3822.0,12463.0,1107.0,7518.0,4997.0,1350.0,1931.0,358.0,1276.0,,0.3330,0.1013,3.5642,0.7873,compustat_na_utilities.csv
155970,2015,ONCOR ELECTRIC DELIVERY CO,USA,4911,19287.0,3878.0,13024.0,1154.0,7508.0,5646.0,881.0,1902.0,338.0,1361.0,,0.3384,0.0986,4.0266,0.8650,compustat_na_utilities.csv
155970,2016,ONCOR ELECTRIC DELIVERY CO,USA,4911,20811.0,3920.0,13829.0,1352.0,7711.0,5515.0,1113.0,1821.0,344.0,1429.0,,0.3185,0.0875,4.1541,0.8321,compustat_na_utilities.csv
155970,2017,ONCOR ELECTRIC DELIVERY CO,USA,4911,22120.0,3958.0,14879.0,1631.0,7903.0,5567.0,1500.0,1805.0,354.0,1459.0,,0.3195,0.0816,4.1215,0.7877,compustat_na_utilities.csv
155970,2018,ONCOR ELECTRIC DELIVERY CO,USA,4911,22752.0,4101.0,16090.0,1767.0,8460.0,5835.0,1413.0,1768.0,364.0,1482.0,,0.3186,0.0777,4.0714,0.8050,compustat_na_utilities.csv
155970,2019,ONCOR ELECTRIC DELIVERY CO,USA,4911,27036.0,4347.0,18491.0,2097.0,10799.0,8083.0,680.0,1935.0,391.0,1275.0,,0.3241,0.0716,3.2609,0.9224,compustat_na_utilities.csv
155970,2020,ONCOR ELECTRIC DELIVERY CO,USA,4911,29172.0,4511.0,20303.0,2540.0,11932.0,9353.0,99.0,2073.0,424.0,1525.0,,0.3240,0.0711,3.5967,0.9895,compustat_na_utilities.csv
155970,2021,ONCOR ELECTRIC DELIVERY CO,USA,4911,30633.0,4764.0,21961.0,2497.0,12588.0,9283.0,1134.0,2187.0,426.0,1658.0,,0.3401,0.0714,3.8920,0.8911,compustat_na_utilities.csv
155970,2022,ONCOR ELECTRIC DELIVERY CO,USA,4911,33038.0,5243.0,24066.0,3049.0,13462.0,11259.0,336.0,2465.0,463.0,1867.0,,0.3510,0.0746,4.0324,0.9710,compustat_na_utilities.csv
155970,2023,ONCOR ELECTRIC DELIVERY CO,USA,4911,36194.0,5586.0,26805.0,3824.0,14208.0,13406.0,317.0,2593.0,565.0,1800.0,,0.3792,0.0716,3.1858,0.9769,compustat_na_utilities.csv
155970,2024,ONCOR ELECTRIC DELIVERY CO,USA,4911,40451.0,6082.0,30546.0,4683.0,15630.0,15427.0,635.0,2824.0,697.0,1987.0,,0.3971,0.0698,2.8508,0.9605,compustat_na_utilities.csv
156416,2010,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,4541.071,1758.572,3499.203,141.635,1538.659,1753.102,0.0,543.735,144.513,494.879,,0.3861,0.1197,3.4245,1.0000,compustat_na_utilities.csv
156416,2011,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,6033.905,1948.856,3991.978,166.777,2630.525,1186.4,503.336,264.657,97.105,620.077,,0.2800,0.0439,6.3856,0.7021,compustat_na_utilities.csv
156416,2012,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,5800.239,1591.371,3997.046,126.929,2687.55,1127.922,161.609,242.174,77.745,140.973,,0.2223,0.0418,1.8133,0.8747,compustat_na_utilities.csv
156416,2013,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,4227.065,1446.87,2322.872,145.117,1943.681,590.645,36.04,279.11,48.81,511.701,,0.1483,0.0660,10.4835,0.9425,compustat_na_utilities.csv
156416,2014,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,3558.0,853.0,2326.0,70.0,1419.0,592.0,74.0,66.0,40.0,-176.0,,0.1872,0.0185,-4.4000,0.8889,compustat_na_utilities.csv
156416,2015,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,3412.0,693.0,2342.0,74.0,1436.0,593.0,48.0,146.0,38.0,293.0,,0.1879,0.0428,7.7105,0.9251,compustat_na_utilities.csv
156416,2016,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,1673.0,610.0,1297.0,64.0,273.0,594.0,24.0,159.0,43.0,100.0,,0.3694,0.0950,2.3256,0.9612,compustat_na_utilities.csv
156416,2017,ALLEGHENY ENRG SUPPLY CO LLC,USA,4911,1199.0,360.0,266.0,34.0,-35.0,595.0,32.0,-99.0,14.0,-29.0,,0.5229,-0.0826,-2.0714,0.9490,compustat_na_utilities.csv
156417,2010,CENTRAL HUDSON GAS & ELECTR,USA,4931,1539.074,719.934,1054.705,72.375,444.228,453.9,0.0,129.125,26.048,99.111,,0.2949,0.0839,3.8049,1.0000,compustat_na_utilities.csv
156417,2011,CENTRAL HUDSON GAS & ELECTR,USA,4931,1602.381,700.522,1131.407,83.102,445.295,417.95,37.5,131.002,29.492,123.882,,0.2842,0.0818,4.2005,0.9177,compustat_na_utilities.csv
156417,2012,CENTRAL HUDSON GAS & ELECTR,USA,4931,1660.367,644.515,1193.878,104.065,469.661,459.95,30.0,136.652,29.956,132.117,,0.2951,0.0823,4.4104,0.9388,compustat_na_utilities.csv
156417,2013,CENTRAL HUDSON GAS & ELECTR,USA,4931,1663.754,668.443,1257.529,108.817,507.242,475.95,14.0,96.665,32.123,97.376,,0.2945,0.0581,3.0313,0.9714,compustat_na_utilities.csv
156417,2014,CENTRAL HUDSON GAS & ELECTR,USA,4931,1875.407,742.762,1325.801,113.19,536.086,505.95,0.0,126.235,31.971,104.618,,0.2698,0.0673,3.2723,1.0000,compustat_na_utilities.csv
156417,2015,CENTRAL HUDSON GAS & ELECTR,USA,4931,1904.032,690.858,1422.444,140.648,557.15,514.056,35.0,144.843,30.708,110.199,,0.2884,0.0761,3.5886,0.9363,compustat_na_utilities.csv
156417,2016,CENTRAL HUDSON GAS & ELECTR,USA,4931,1958.141,639.648,1547.196,175.894,585.27,535.012,33.0,157.221,30.884,185.459,,0.2901,0.0803,6.0050,0.9419,compustat_na_utilities.csv
156417,2017,CENTRAL HUDSON GAS & ELECTR,USA,4931,2077.982,671.469,1665.693,169.643,627.044,565.024,30.0,162.618,31.299,154.886,,0.2863,0.0783,4.9486,0.9496,compustat_na_utilities.csv
156417,2018,CENTRAL HUDSON GAS & ELECTR,USA,4931,2233.098,734.931,1800.161,188.973,696.295,642.719,27.0,164.797,32.266,129.045,,0.2999,0.0738,3.9994,0.9597,compustat_na_utilities.csv
156417,2019,CENTRAL HUDSON GAS & ELECTR,USA,4931,2400.199,691.663,1983.062,238.717,772.188,706.186,40.542,160.67,34.731,128.196,,0.3111,0.0669,3.6911,0.9457,compustat_na_utilities.csv
156417,2020,CENTRAL HUDSON GAS & ELECTR,USA,4931,2624.537,711.895,2160.798,252.857,852.367,791.333,59.495,167.878,36.247,130.695,,0.3242,0.0640,3.6057,0.9301,compustat_na_utilities.csv
156417,2021,CENTRAL HUDSON GAS & ELECTR,USA,4931,2975.083,796.248,2319.583,231.582,932.17,897.453,130.833,173.949,37.42,62.428,,0.3456,0.0585,1.6683,0.8728,compustat_na_utilities.csv
156417,2022,CENTRAL HUDSON GAS & ELECTR,USA,4931,3307.442,1018.356,2456.669,224.842,1056.409,1116.349,105.47,176.446,43.247,-34.216,,0.3694,0.0533,-0.7912,0.9137,compustat_na_utilities.csv
156417,2023,CENTRAL HUDSON GAS & ELECTR,USA,4931,3571.415,1007.739,2634.424,252.995,1192.156,1235.591,51.444,192.852,52.725,113.462,,0.3604,0.0540,2.1520,0.9600,compustat_na_utilities.csv
156417,2024,CENTRAL HUDSON GAS & ELECTR,USA,4931,3901.032,1000.905,2849.293,314.152,1282.736,1343.458,90.0,232.848,61.462,172.56,,0.3675,0.0597,2.8076,0.9372,compustat_na_utilities.csv
156418,2010,EXELON GENERATION CO LLC,USA,4911,24534.0,10025.0,11662.0,1883.0,7172.0,3676.0,3.0,3520.0,191.0,3032.0,,0.1500,0.1435,15.8743,0.9992,compustat_na_utilities.csv
156418,2011,EXELON GENERATION CO LLC,USA,4911,27433.0,10308.0,13475.0,2491.0,8703.0,3674.0,5.0,3458.0,219.0,3313.0,,0.1341,0.1261,15.1279,0.9986,compustat_na_utilities.csv
156418,2012,EXELON GENERATION CO LLC,USA,4911,40681.0,14437.0,19531.0,3554.0,12557.0,7455.0,28.0,2319.0,368.0,3581.0,,0.1839,0.0570,9.7310,0.9963,compustat_na_utilities.csv
156418,2013,EXELON GENERATION CO LLC,USA,4911,41232.0,15630.0,20111.0,2752.0,12725.0,7168.0,583.0,2642.0,411.0,3887.0,,0.1880,0.0641,9.4574,0.9248,compustat_na_utilities.csv
156418,2014,EXELON GENERATION CO LLC,USA,4911,45348.0,17393.0,22945.0,3012.0,12718.0,7652.0,650.0,1028.0,419.0,1826.0,,0.1831,0.0227,4.3580,0.9217,compustat_na_utilities.csv
156418,2015,EXELON GENERATION CO LLC,USA,4911,46529.0,19135.0,25843.0,3841.0,11635.0,8869.0,1371.0,3339.0,444.0,4199.0,,0.2201,0.0718,9.4572,0.8661,compustat_na_utilities.csv
156418,2016,EXELON GENERATION CO LLC,USA,4911,46974.0,17751.0,25585.0,3078.0,11482.0,8124.0,1871.0,2892.0,471.0,4444.0,,0.2128,0.0616,9.4352,0.8128,compustat_na_utilities.csv
156418,2017,EXELON GENERATION CO LLC,USA,4911,48387.0,18466.0,24906.0,2259.0,13630.0,8644.0,402.0,2052.0,503.0,3299.0,,0.1870,0.0424,6.5586,0.9556,compustat_na_utilities.csv
156418,2018,EXELON GENERATION CO LLC,USA,4911,47556.0,20437.0,23981.0,2242.0,13204.0,7887.0,1006.0,2704.0,463.0,3861.0,,0.1870,0.0569,8.3391,0.8869,compustat_na_utilities.csv
156418,2019,EXELON GENERATION CO LLC,USA,4911,48995.0,18924.0,25088.0,1845.0,13484.0,5717.0,3659.0,2851.0,453.0,2873.0,,0.1914,0.0582,6.3422,0.6097,compustat_na_utilities.csv
156418,2020,EXELON GENERATION CO LLC,USA,4911,48094.0,17603.0,22940.0,1747.0,12399.0,6665.0,1454.0,2453.0,379.0,584.0,,0.1688,0.0510,1.5409,0.8209,compustat_na_utilities.csv
156418,2021,EXELON GENERATION CO LLC,USA,4911,48086.0,19649.0,20216.0,1329.0,11219.0,5599.0,3374.0,2486.0,302.0,-1338.0,,0.1866,0.0517,-4.4305,0.6240,compustat_na_utilities.csv
156654,2010,KANSAS CITY POWER & LIGHT CO,USA,4911,6026.3,1517.1,4743.3,485.5,2005.0,1629.7,508.8,567.8,108.1,422.2,,0.3549,0.0942,3.9056,0.7621,compustat_na_utilities.csv
156654,2011,KANSAS CITY POWER & LIGHT CO,USA,4911,6292.2,1558.3,4866.4,339.4,2045.5,1901.9,334.7,523.5,118.5,340.3,,0.3555,0.0832,2.8717,0.8504,compustat_na_utilities.csv
156654,2012,KANSAS CITY POWER & LIGHT CO,USA,4911,6703.8,1579.9,5164.8,485.7,2096.7,1901.7,471.4,530.0,131.3,468.3,,0.3540,0.0791,3.5666,0.8014,compustat_na_utilities.csv
156654,2013,KANSAS CITY POWER & LIGHT CO,USA,4911,6839.2,1671.4,5479.8,532.5,2179.3,2312.2,203.2,560.8,135.9,506.2,,0.3678,0.0820,3.7248,0.9192,compustat_na_utilities.csv
156654,2014,KANSAS CITY POWER & LIGHT CO,USA,4911,7510.8,1730.8,5949.0,647.0,2275.0,2298.5,482.3,564.0,135.2,454.4,,0.3702,0.0751,3.3609,0.8266,compustat_na_utilities.csv
156654,2015,KANSAS CITY POWER & LIGHT CO,USA,4911,7814.6,1713.8,6232.7,522.2,2433.1,2563.1,290.3,599.7,139.5,481.3,,0.3651,0.0767,3.4502,0.8983,compustat_na_utilities.csv
156654,2016,KANSAS CITY POWER & LIGHT CO,USA,4911,8058.4,1875.4,6429.1,424.4,2541.5,2284.0,523.9,740.5,145.0,623.3,,0.3484,0.0919,4.2986,0.8134,compustat_na_utilities.csv
156654,2017,KANSAS CITY POWER & LIGHT CO,USA,4911,8123.9,1890.7,6565.6,443.8,2513.2,2232.2,647.5,720.5,144.9,610.9,,0.3545,0.0887,4.2160,0.7752,compustat_na_utilities.csv
156654,2018,KANSAS CITY POWER & LIGHT CO,USA,4911,8120.5,1823.1,6688.1,430.7,2499.8,2131.5,707.0,693.2,138.6,657.7,,0.3495,0.0854,4.7453,0.7509,compustat_na_utilities.csv
156654,2019,KANSAS CITY POWER & LIGHT CO,USA,4911,8305.1,1806.5,6915.6,445.0,2580.7,2614.1,324.4,744.9,124.1,614.2,,0.3538,0.0897,4.9492,0.8896,compustat_na_utilities.csv
156654,2020,KANSAS CITY POWER & LIGHT CO,USA,4911,8915.8,1705.6,7212.5,565.4,2759.2,3006.6,137.1,760.4,119.6,647.5,,0.3526,0.0853,5.4139,0.9564,compustat_na_utilities.csv
156654,2021,KANSAS CITY POWER & LIGHT CO,USA,4911,9156.8,1913.7,7521.6,682.9,3021.2,2980.2,124.5,810.7,115.8,734.2,,0.3391,0.0885,6.3402,0.9599,compustat_na_utilities.csv
156654,2022,KANSAS CITY POWER & LIGHT CO,USA,4911,9249.2,1970.6,7884.4,780.9,3186.3,2594.5,622.6,875.5,117.2,731.1,,0.3478,0.0947,6.2381,0.8065,compustat_na_utilities.csv
156654,2023,KANSAS CITY POWER & LIGHT CO,USA,4911,9656.5,1889.0,8166.7,757.4,3193.0,2965.8,558.7,941.2,147.6,743.2,,0.3650,0.0975,5.0352,0.8415,compustat_na_utilities.csv
156654,2024,KANSAS CITY POWER & LIGHT CO,USA,4911,9976.7,1893.7,8321.7,619.7,3376.2,2916.0,654.7,911.8,158.7,722.0,,0.3579,0.0914,4.5495,0.8166,compustat_na_utilities.csv
156656,2010,MADISON GAS & ELECTRIC CO,USA,4931,1318.941,532.591,967.877,60.082,402.316,334.351,5.167,135.395,16.3,115.192,0.0000,0.2574,0.1027,7.0670,0.9848,compustat_na_utilities.csv
156656,2011,MADISON GAS & ELECTRIC CO,USA,4931,1433.793,546.382,995.062,65.176,412.926,360.903,2.667,149.766,20.408,129.683,0.0000,0.2536,0.1045,6.3545,0.9927,compustat_na_utilities.csv
156656,2012,MADISON GAS & ELECTRIC CO,USA,4931,1553.651,541.323,1072.96,98.435,433.296,358.491,3.013,152.501,20.304,138.772,0.0000,0.2327,0.0982,6.8347,0.9917,compustat_na_utilities.csv
156656,2013,MADISON GAS & ELECTRIC CO,USA,4931,1530.643,590.925,1159.292,119.047,457.491,399.414,4.102,167.576,20.066,138.684,0.0000,0.2636,0.1095,6.9114,0.9898,compustat_na_utilities.csv
156656,2014,MADISON GAS & ELECTRIC CO,USA,4931,1640.622,619.895,1207.38,92.676,486.571,395.256,11.182,179.666,20.989,128.538,0.0000,0.2477,0.1095,6.1241,0.9725,compustat_na_utilities.csv
156656,2015,MADISON GAS & ELECTRIC CO,USA,4931,1673.784,564.065,1242.766,72.03,501.676,391.014,4.266,169.337,20.614,148.46,0.0000,0.2362,0.1012,7.2019,0.9892,compustat_na_utilities.csv
156656,2016,MADISON GAS & ELECTRIC CO,USA,4931,1638.852,544.798,1281.438,83.659,487.084,382.791,4.333,173.787,20.533,146.501,0.0000,0.2362,0.1060,7.1349,0.9888,compustat_na_utilities.csv
156656,2017,MADISON GAS & ELECTRIC CO,USA,4931,1684.041,563.111,1341.385,108.131,491.872,398.161,28.452,182.824,20.436,125.738,0.0000,0.2533,0.1086,6.1528,0.9333,compustat_na_utilities.csv
156656,2018,MADISON GAS & ELECTRIC CO,USA,4931,1834.891,559.768,1509.466,212.197,548.356,493.343,17.553,171.68,22.305,147.994,0.0000,0.2784,0.0936,6.6350,0.9656,compustat_na_utilities.csv
156656,2019,MADISON GAS & ELECTRIC CO,USA,4931,1973.477,568.855,1643.382,164.036,637.286,541.613,20.75,183.354,25.098,125.87,0.0000,0.2850,0.0929,5.0151,0.9631,compustat_na_utilities.csv
156656,2020,MADISON GAS & ELECTRIC CO,USA,4931,2119.971,538.633,1775.401,203.139,730.416,542.675,58.508,185.169,25.742,166.318,0.0000,0.2836,0.0873,6.4610,0.9027,compustat_na_utilities.csv
156656,2021,MADISON GAS & ELECTRIC CO,USA,4931,2262.775,606.584,1886.763,153.169,803.807,639.498,11.6,195.045,25.853,130.24,0.0000,0.2877,0.0862,5.0377,0.9822,compustat_na_utilities.csv
156656,2022,MADISON GAS & ELECTRIC CO,USA,4931,2404.639,714.519,1978.914,175.03,854.223,610.269,125.989,224.165,29.687,151.067,0.0000,0.3062,0.0932,5.0887,0.8289,compustat_na_utilities.csv
156656,2023,MADISON GAS & ELECTRIC CO,USA,4931,2554.968,690.431,2135.797,222.071,903.725,744.662,44.432,247.735,36.451,231.822,0.0000,0.3088,0.0970,6.3598,0.9437,compustat_na_utilities.csv
156656,2024,MADISON GAS & ELECTRIC CO,USA,4931,2705.395,676.944,2294.773,236.925,989.419,789.944,6.647,255.748,39.069,272.953,0.0000,0.2944,0.0945,6.9864,0.9917,compustat_na_utilities.csv
156676,2010,TALEN ENERGY CORP -OLD,USA,4911,16796.0,5889.0,9635.0,1009.0,4491.0,5089.0,1031.0,1869.0,343.0,1840.0,1.0000,0.3644,0.1113,5.3644,0.8315,compustat_na_utilities.csv
156676,2011,TALEN ENERGY CORP -OLD,USA,4911,13179.0,6429.0,6486.0,661.0,4019.0,3024.0,400.0,1605.0,174.0,776.0,1.0000,0.2598,0.1218,4.4598,0.8832,compustat_na_utilities.csv
156676,2012,TALEN ENERGY CORP -OLD,USA,4911,12375.0,5500.0,7293.0,648.0,3830.0,2521.0,1107.0,1190.0,168.0,784.0,1.0000,0.2932,0.0962,4.6667,0.6949,compustat_na_utilities.csv
156676,2013,TALEN ENERGY CORP -OLD,USA,4911,11074.0,4653.0,7174.0,583.0,4798.0,2221.0,304.0,846.0,171.0,410.0,1.0000,0.2280,0.0764,2.3977,0.8796,compustat_na_utilities.csv
156676,2014,TALEN ENERGY CORP -OLD,USA,4911,10760.0,3736.0,6436.0,416.0,3907.0,1683.0,1165.0,727.0,124.0,462.0,1.0000,0.2647,0.0676,3.7258,0.5909,compustat_na_utilities.csv
156676,2015,TALEN ENERGY CORP -OLD,USA,4911,12826.0,4481.0,8587.0,451.0,4303.0,3804.0,1007.0,1006.0,211.0,768.0,1.0000,0.3751,0.0784,3.6398,0.7907,compustat_na_utilities.csv
156816,2010,PSEG POWER LLC,USA,4911,11452.0,6558.0,6342.0,825.0,5027.0,2805.0,650.0,2138.0,235.0,1566.0,,0.3017,0.1867,6.6638,0.8119,compustat_na_utilities.csv
156816,2011,PSEG POWER LLC,USA,4911,11087.0,6143.0,6731.0,757.0,5444.0,2685.0,66.0,1995.0,205.0,1812.0,,0.2481,0.1799,8.8390,0.9760,compustat_na_utilities.csv
156816,2012,PSEG POWER LLC,USA,4911,11032.0,4865.0,7018.0,646.0,5439.0,2040.0,300.0,1360.0,161.0,1379.0,,0.2121,0.1233,8.5652,0.8718,compustat_na_utilities.csv
156816,2013,PSEG POWER LLC,USA,4911,12002.0,5063.0,7367.0,609.0,5858.0,2497.0,44.0,1343.0,139.0,1347.0,,0.2117,0.1119,9.6906,0.9827,compustat_na_utilities.csv
156816,2014,PSEG POWER LLC,USA,4911,12046.0,5434.0,7515.0,626.0,5558.0,2243.0,300.0,1501.0,146.0,1425.0,,0.2111,0.1246,9.7603,0.8820,compustat_na_utilities.csv
156816,2015,PSEG POWER LLC,USA,4911,12250.0,4928.0,8127.0,1117.0,6002.0,1684.0,553.0,1721.0,148.0,1706.0,,0.1826,0.1405,11.5270,0.7528,compustat_na_utilities.csv
156816,2016,PSEG POWER LLC,USA,4911,12193.0,4023.0,8520.0,1343.0,5799.0,2382.0,0.0,894.0,138.0,1255.0,,0.1954,0.0733,9.0942,1.0000,compustat_na_utilities.csv
156816,2017,PSEG POWER LLC,USA,4911,12418.0,3930.0,8596.0,1231.0,5967.0,2136.0,531.0,909.0,128.0,1326.0,,0.2148,0.0732,10.3594,0.8009,compustat_na_utilities.csv
156816,2018,PSEG POWER LLC,USA,4911,12594.0,4146.0,8842.0,996.0,5960.0,2791.0,237.0,899.0,143.0,1084.0,,0.2404,0.0714,7.5804,0.9217,compustat_na_utilities.csv
156816,2019,PSEG POWER LLC,USA,4911,12805.0,4385.0,8497.0,607.0,5890.0,2496.0,416.0,841.0,146.0,1479.0,,0.2274,0.0657,10.1301,0.8571,compustat_na_utilities.csv
156816,2020,PSEG POWER LLC,USA,4911,12704.0,3634.0,8309.0,404.0,6212.0,1443.0,961.0,971.0,131.0,1111.0,,0.1892,0.0764,8.4809,0.6002,compustat_na_utilities.csv
156818,2010,PUBLIC SERVICE CO OF NEW MEX,USA,4931,3875.573,1017.128,2747.294,226.766,1123.349,1055.748,190.0,240.403,72.4,149.128,0.0000,0.3214,0.0620,2.0598,0.8475,compustat_na_utilities.csv
156818,2011,PUBLIC SERVICE CO OF NEW MEX,USA,4931,4095.287,1057.289,2900.216,251.345,1212.089,1215.54,66.0,256.23,75.349,213.038,0.0000,0.3129,0.0626,2.8274,0.9485,compustat_na_utilities.csv
156818,2012,PUBLIC SERVICE CO OF NEW MEX,USA,4931,4163.907,1092.264,2962.248,196.8,1254.063,1215.579,21.1,303.173,76.101,268.42,0.0000,0.2970,0.0728,3.5272,0.9829,compustat_na_utilities.csv
156818,2013,PUBLIC SERVICE CO OF NEW MEX,USA,4931,4227.616,1116.312,3096.431,239.906,1210.199,1215.618,156.7,313.011,83.595,260.454,0.0000,0.3246,0.0740,3.1157,0.8858,compustat_na_utilities.csv
156818,2014,PUBLIC SERVICE CO OF NEW MEX,USA,4931,4473.652,1147.914,3342.129,316.8,1262.856,1276.357,214.3,322.237,84.653,299.117,0.0000,0.3332,0.0720,3.5334,0.8562,compustat_na_utilities.csv
156818,2015,PUBLIC SERVICE CO OF NEW MEX,USA,4931,4599.344,1131.195,3518.109,404.84,1317.933,1455.698,124.979,149.097,88.48,251.834,0.0000,0.3437,0.0324,2.8462,0.9209,compustat_na_utilities.csv
156818,2016,PUBLIC SERVICE CO OF NEW MEX,USA,4931,4867.546,1035.913,3794.718,445.464,1397.872,1399.489,292.88,321.537,93.563,289.146,0.0000,0.3477,0.0661,3.0904,0.8269,compustat_na_utilities.csv
156818,2017,PUBLIC SERVICE CO OF NEW MEX,USA,4931,4921.563,1104.23,3764.316,309.142,1422.174,1657.887,39.823,386.578,89.614,408.953,0.0000,0.3450,0.0785,4.5635,0.9765,compustat_na_utilities.csv
156818,2018,PUBLIC SERVICE CO OF NEW MEX,USA,4931,5035.883,1091.965,3847.273,255.627,1397.359,1656.49,62.2,363.238,82.758,283.335,0.0000,0.3413,0.0721,3.4237,0.9638,compustat_na_utilities.csv
156818,2019,PUBLIC SERVICE CO OF NEW MEX,USA,4931,5242.991,1093.822,4010.528,341.847,1449.379,1499.077,434.917,223.34,77.9,355.123,0.0000,0.3689,0.0426,4.5587,0.7751,compustat_na_utilities.csv
