gvkey_i,gvkey_j,w_reg
338093,213559,0.021277
346263,349471,0.021277
346263,330559,0.021277
346263,103133,0.021277
346263,325699,0.021277
346263,100953,0.021277
346263,244341,0.021277
346263,321632,0.021277
346263,248166,0.021277
346263,354041,0.021277
346263,361625,0.021277
346263,201794,0.021277
346263,015321,0.021277
346263,288970,0.021277
346263,326162,0.021277
346263,335480,0.021277
346263,225597,0.021277
346263,064910,0.021277
346263,244394,0.021277
346263,294966,0.021277
346263,222601,0.021277
346263,104652,0.021277
346263,200478,0.021277
346263,249638,0.021277
346263,287982,0.021277
346263,290445,0.021277
346263,293530,0.021277
346263,329994,0.021277
346263,332310,0.021277
346263,328809,0.021277
346263,270655,0.021277
346263,285082,0.021277
346263,216667,0.021277
346263,233257,0.021277
346263,326097,0.021277
346263,355383,0.021277
346263,220942,0.021277
346263,154941,0.021277
346263,329260,0.021277
346263,216524,0.021277
346263,102797,0.021277
346263,338093,0.021277
346263,347335,0.021277
346263,103167,0.021277
346263,100957,0.021277
346263,346354,0.021277
346263,310791,0.021277
346263,213559,0.021277
346354,330559,0.021277
346354,103133,0.021277
346354,325699,0.021277
346354,100953,0.021277
346354,244341,0.021277
346354,321632,0.021277
346354,248166,0.021277
346354,354041,0.021277
346354,361625,0.021277
346354,201794,0.021277
346354,015321,0.021277
346354,288970,0.021277
346354,326162,0.021277
346354,335480,0.021277
346354,225597,0.021277
346354,064910,0.021277
346354,244394,0.021277
346354,294966,0.021277
346354,222601,0.021277
346354,104652,0.021277
346354,200478,0.021277
346354,249638,0.021277
346354,287982,0.021277
346354,290445,0.021277
346354,293530,0.021277
346354,346263,0.021277
346354,329994,0.021277
346354,332310,0.021277
346354,328809,0.021277
346354,270655,0.021277
346354,285082,0.021277
346354,216667,0.021277
346354,233257,0.021277
346354,326097,0.021277
346354,355383,0.021277
346354,220942,0.021277
346354,154941,0.021277
346354,329260,0.021277
346354,216524,0.021277
346354,102797,0.021277
346354,338093,0.021277
346354,347335,0.021277
346354,103167,0.021277
346354,100957,0.021277
346354,349471,0.021277
346354,310791,0.021277
346354,213559,0.021277
347335,349471,0.021277
347335,330559,0.021277
347335,103133,0.021277
347335,325699,0.021277
347335,100953,0.021277
347335,244341,0.021277
347335,321632,0.021277
347335,248166,0.021277
347335,354041,0.021277
347335,361625,0.021277
347335,201794,0.021277
347335,015321,0.021277
347335,288970,0.021277
347335,326162,0.021277
347335,335480,0.021277
347335,225597,0.021277
347335,064910,0.021277
347335,244394,0.021277
347335,294966,0.021277
347335,222601,0.021277
347335,104652,0.021277
347335,200478,0.021277
347335,249638,0.021277
347335,287982,0.021277
347335,290445,0.021277
347335,293530,0.021277
347335,346263,0.021277
347335,329994,0.021277
347335,332310,0.021277
347335,328809,0.021277
347335,270655,0.021277
347335,285082,0.021277
347335,216667,0.021277
347335,233257,0.021277
347335,326097,0.021277
347335,355383,0.021277
347335,220942,0.021277
347335,154941,0.021277
347335,329260,0.021277
347335,216524,0.021277
347335,102797,0.021277
347335,338093,0.021277
347335,103167,0.021277
347335,100957,0.021277
347335,346354,0.021277
347335,310791,0.021277
347335,213559,0.021277
349471,330559,0.021277
349471,103133,0.021277
349471,325699,0.021277
349471,100953,0.021277
349471,244341,0.021277
349471,321632,0.021277
349471,248166,0.021277
349471,354041,0.021277
349471,361625,0.021277
349471,201794,0.021277
349471,015321,0.021277
349471,288970,0.021277
349471,326162,0.021277
349471,335480,0.021277
349471,225597,0.021277
349471,064910,0.021277
349471,244394,0.021277
349471,294966,0.021277
349471,222601,0.021277
349471,104652,0.021277
349471,200478,0.021277
349471,249638,0.021277
349471,287982,0.021277
349471,290445,0.021277
349471,293530,0.021277
349471,346263,0.021277
349471,329994,0.021277
349471,332310,0.021277
349471,328809,0.021277
349471,270655,0.021277
349471,285082,0.021277
349471,216667,0.021277
349471,233257,0.021277
349471,326097,0.021277
349471,355383,0.021277
349471,220942,0.021277
349471,154941,0.021277
349471,329260,0.021277
349471,216524,0.021277
349471,102797,0.021277
349471,338093,0.021277
349471,347335,0.021277
349471,103167,0.021277
349471,100957,0.021277
349471,346354,0.021277
349471,310791,0.021277
349471,213559,0.021277
354041,349471,0.021277
354041,330559,0.021277
354041,103133,0.021277
354041,325699,0.021277
354041,100953,0.021277
354041,244341,0.021277
354041,321632,0.021277
354041,248166,0.021277
354041,361625,0.021277
354041,201794,0.021277
354041,015321,0.021277
354041,288970,0.021277
354041,326162,0.021277
354041,335480,0.021277
354041,225597,0.021277
354041,064910,0.021277
354041,244394,0.021277
354041,294966,0.021277
354041,222601,0.021277
354041,104652,0.021277
354041,200478,0.021277
354041,249638,0.021277
354041,287982,0.021277
354041,290445,0.021277
354041,293530,0.021277
354041,346263,0.021277
354041,329994,0.021277
354041,332310,0.021277
354041,328809,0.021277
354041,270655,0.021277
354041,285082,0.021277
354041,216667,0.021277
354041,233257,0.021277
354041,326097,0.021277
354041,355383,0.021277
354041,220942,0.021277
354041,154941,0.021277
354041,329260,0.021277
354041,216524,0.021277
354041,102797,0.021277
354041,338093,0.021277
354041,347335,0.021277
354041,103167,0.021277
354041,100957,0.021277
354041,346354,0.021277
354041,310791,0.021277
354041,213559,0.021277
355383,349471,0.021277
355383,330559,0.021277
355383,103133,0.021277
355383,325699,0.021277
355383,100953,0.021277
355383,244341,0.021277
355383,321632,0.021277
355383,248166,0.021277
355383,354041,0.021277
355383,361625,0.021277
355383,201794,0.021277
355383,015321,0.021277
355383,288970,0.021277
355383,326162,0.021277
355383,335480,0.021277
355383,225597,0.021277
355383,064910,0.021277
355383,244394,0.021277
355383,294966,0.021277
355383,222601,0.021277
355383,104652,0.021277
355383,200478,0.021277
355383,249638,0.021277
355383,287982,0.021277
355383,290445,0.021277
355383,293530,0.021277
355383,346263,0.021277
355383,329994,0.021277
355383,332310,0.021277
355383,328809,0.021277
355383,270655,0.021277
355383,285082,0.021277
355383,216667,0.021277
355383,233257,0.021277
355383,326097,0.021277
355383,220942,0.021277
355383,154941,0.021277
355383,329260,0.021277
355383,216524,0.021277
355383,102797,0.021277
355383,338093,0.021277
355383,347335,0.021277
355383,103167,0.021277
355383,100957,0.021277
355383,346354,0.021277
355383,310791,0.021277
355383,213559,0.021277
361625,349471,0.021277
361625,330559,0.021277
361625,103133,0.021277
361625,325699,0.021277
361625,100953,0.021277
361625,244341,0.021277
361625,321632,0.021277
361625,248166,0.021277
361625,354041,0.021277
361625,201794,0.021277
361625,015321,0.021277
361625,288970,0.021277
361625,326162,0.021277
361625,335480,0.021277
361625,225597,0.021277
361625,064910,0.021277
361625,244394,0.021277
361625,294966,0.021277
361625,222601,0.021277
361625,104652,0.021277
361625,200478,0.021277
361625,249638,0.021277
361625,287982,0.021277
361625,290445,0.021277
361625,293530,0.021277
361625,346263,0.021277
361625,329994,0.021277
361625,332310,0.021277
361625,328809,0.021277
361625,270655,0.021277
361625,285082,0.021277
361625,216667,0.021277
361625,233257,0.021277
361625,326097,0.021277
361625,355383,0.021277
361625,220942,0.021277
361625,154941,0.021277
361625,329260,0.021277
361625,216524,0.021277
361625,102797,0.021277
361625,338093,0.021277
361625,347335,0.021277
361625,103167,0.021277
361625,100957,0.021277
361625,346354,0.021277
361625,310791,0.021277
361625,213559,0.021277
017525,100251,0.142857
017525,247642,0.142857
017525,326109,0.142857
017525,202019,0.142857
017525,202023,0.142857
017525,275247,0.142857
017525,221095,0.142857
100251,247642,0.142857
100251,326109,0.142857
100251,202019,0.142857
100251,202023,0.142857
100251,275247,0.142857
100251,017525,0.142857
100251,221095,0.142857
202019,100251,0.142857
202019,247642,0.142857
202019,326109,0.142857
202019,202023,0.142857
202019,275247,0.142857
202019,017525,0.142857
202019,221095,0.142857
202023,100251,0.142857
202023,247642,0.142857
202023,326109,0.142857
202023,202019,0.142857
202023,275247,0.142857
202023,017525,0.142857
202023,221095,0.142857
221095,100251,0.142857
221095,247642,0.142857
221095,326109,0.142857
221095,202019,0.142857
221095,202023,0.142857
221095,275247,0.142857
221095,017525,0.142857
247642,100251,0.142857
247642,326109,0.142857
247642,202019,0.142857
247642,202023,0.142857
247642,275247,0.142857
247642,017525,0.142857
247642,221095,0.142857
275247,100251,0.142857
275247,247642,0.142857
275247,326109,0.142857
275247,202019,0.142857
275247,202023,0.142857
275247,017525,0.142857
275247,221095,0.142857
326109,100251,0.142857
326109,247642,0.142857
326109,202019,0.142857
326109,202023,0.142857
326109,275247,0.142857
326109,017525,0.142857
326109,221095,0.142857
030747,330174,0.020833
030747,347411,0.020833
030747,272200,0.020833
030747,270698,0.020833
030747,350155,0.020833
030747,259541,0.020833
030747,260062,0.020833
030747,251373,0.020833
030747,270383,0.020833
030747,272327,0.020833
030747,353985,0.020833
030747,332452,0.020833
030747,349884,0.020833
030747,272290,0.020833
030747,272146,0.020833
030747,251378,0.020833
030747,271762,0.020833
030747,251319,0.020833
030747,349919,0.020833
030747,213510,0.020833
030747,270721,0.020833
030747,327598,0.020833
030747,243860,0.020833
030747,356341,0.020833
030747,271168,0.020833
030747,270379,0.020833
030747,349548,0.020833
030747,272031,0.020833
030747,346289,0.020833
030747,327080,0.020833
030747,270113,0.020833
030747,326159,0.020833
030747,367697,0.020833
030747,300887,0.020833
030747,260185,0.020833
030747,249946,0.020833
030747,257082,0.020833
030747,272468,0.020833
030747,338459,0.020833
030747,211744,0.020833
030747,271174,0.020833
030747,211761,0.020833
030747,347683,0.020833
030747,272184,0.020833
030747,260071,0.020833
030747,249456,0.020833
030747,260021,0.020833
030747,271952,0.020833
211744,330174,0.020833
211744,347411,0.020833
211744,272200,0.020833
211744,270698,0.020833
211744,350155,0.020833
211744,259541,0.020833
211744,260062,0.020833
211744,251373,0.020833
211744,270383,0.020833
211744,272327,0.020833
211744,353985,0.020833
211744,332452,0.020833
211744,349884,0.020833
211744,272290,0.020833
211744,272146,0.020833
211744,251378,0.020833
211744,271762,0.020833
211744,251319,0.020833
211744,349919,0.020833
211744,213510,0.020833
211744,270721,0.020833
211744,327598,0.020833
211744,030747,0.020833
211744,243860,0.020833
211744,356341,0.020833
211744,271168,0.020833
211744,270379,0.020833
211744,349548,0.020833
211744,272031,0.020833
211744,346289,0.020833
211744,327080,0.020833
211744,270113,0.020833
211744,326159,0.020833
211744,367697,0.020833
211744,300887,0.020833
211744,260185,0.020833
211744,249946,0.020833
211744,257082,0.020833
211744,272468,0.020833
211744,338459,0.020833
211744,271174,0.020833
211744,211761,0.020833
211744,347683,0.020833
211744,272184,0.020833
211744,260071,0.020833
211744,249456,0.020833
211744,260021,0.020833
211744,271952,0.020833
211761,330174,0.020833
211761,347411,0.020833
211761,272200,0.020833
211761,270698,0.020833
211761,350155,0.020833
211761,259541,0.020833
211761,260062,0.020833
211761,251373,0.020833
211761,270383,0.020833
211761,272327,0.020833
211761,353985,0.020833
211761,332452,0.020833
211761,349884,0.020833
211761,272290,0.020833
211761,272146,0.020833
211761,251378,0.020833
211761,271762,0.020833
211761,251319,0.020833
211761,349919,0.020833
211761,213510,0.020833
211761,270721,0.020833
211761,327598,0.020833
211761,030747,0.020833
211761,243860,0.020833
211761,356341,0.020833
211761,271168,0.020833
211761,270379,0.020833
211761,349548,0.020833
211761,272031,0.020833
211761,346289,0.020833
211761,327080,0.020833
211761,270113,0.020833
211761,326159,0.020833
211761,367697,0.020833
211761,300887,0.020833
211761,260185,0.020833
211761,249946,0.020833
211761,257082,0.020833
211761,272468,0.020833
211761,338459,0.020833
211761,211744,0.020833
211761,271174,0.020833
211761,347683,0.020833
211761,272184,0.020833
211761,260071,0.020833
211761,249456,0.020833
211761,260021,0.020833
211761,271952,0.020833
213510,330174,0.020833
213510,347411,0.020833
213510,272200,0.020833
213510,270698,0.020833
213510,350155,0.020833
213510,259541,0.020833
213510,260062,0.020833
213510,251373,0.020833
213510,270383,0.020833
213510,272327,0.020833
213510,353985,0.020833
213510,332452,0.020833
213510,349884,0.020833
213510,272290,0.020833
213510,272146,0.020833
213510,251378,0.020833
213510,271762,0.020833
213510,251319,0.020833
213510,349919,0.020833
213510,270721,0.020833
213510,327598,0.020833
213510,030747,0.020833
213510,243860,0.020833
213510,356341,0.020833
213510,271168,0.020833
213510,270379,0.020833
213510,349548,0.020833
213510,272031,0.020833
213510,346289,0.020833
213510,327080,0.020833
213510,270113,0.020833
213510,326159,0.020833
213510,367697,0.020833
213510,300887,0.020833
213510,260185,0.020833
213510,249946,0.020833
213510,257082,0.020833
213510,272468,0.020833
213510,338459,0.020833
213510,211744,0.020833
213510,271174,0.020833
213510,211761,0.020833
213510,347683,0.020833
213510,272184,0.020833
213510,260071,0.020833
213510,249456,0.020833
213510,260021,0.020833
213510,271952,0.020833
243860,330174,0.020833
243860,347411,0.020833
243860,272200,0.020833
243860,270698,0.020833
243860,350155,0.020833
243860,259541,0.020833
243860,260062,0.020833
243860,251373,0.020833
243860,270383,0.020833
243860,272327,0.020833
243860,353985,0.020833
243860,332452,0.020833
243860,349884,0.020833
243860,272290,0.020833
243860,272146,0.020833
243860,251378,0.020833
243860,271762,0.020833
243860,251319,0.020833
243860,349919,0.020833
243860,213510,0.020833
243860,270721,0.020833
243860,327598,0.020833
243860,030747,0.020833
243860,356341,0.020833
243860,271168,0.020833
243860,270379,0.020833
243860,349548,0.020833
243860,272031,0.020833
243860,346289,0.020833
243860,327080,0.020833
243860,270113,0.020833
243860,326159,0.020833
243860,367697,0.020833
243860,300887,0.020833
243860,260185,0.020833
243860,249946,0.020833
243860,257082,0.020833
243860,272468,0.020833
243860,338459,0.020833
243860,211744,0.020833
243860,271174,0.020833
243860,211761,0.020833
243860,347683,0.020833
243860,272184,0.020833
243860,260071,0.020833
243860,249456,0.020833
243860,260021,0.020833
243860,271952,0.020833
249456,330174,0.020833
249456,347411,0.020833
249456,272200,0.020833
249456,270698,0.020833
249456,350155,0.020833
249456,259541,0.020833
249456,260062,0.020833
249456,251373,0.020833
249456,270383,0.020833
249456,272327,0.020833
249456,353985,0.020833
249456,332452,0.020833
249456,349884,0.020833
249456,272290,0.020833
249456,272146,0.020833
249456,251378,0.020833
249456,271762,0.020833
249456,251319,0.020833
249456,349919,0.020833
249456,213510,0.020833
249456,270721,0.020833
249456,327598,0.020833
249456,030747,0.020833
249456,243860,0.020833
249456,356341,0.020833
249456,271168,0.020833
249456,270379,0.020833
249456,349548,0.020833
249456,272031,0.020833
249456,346289,0.020833
249456,327080,0.020833
249456,270113,0.020833
249456,326159,0.020833
249456,367697,0.020833
249456,300887,0.020833
249456,260185,0.020833
249456,249946,0.020833
249456,257082,0.020833
249456,272468,0.020833
249456,338459,0.020833
249456,211744,0.020833
249456,271174,0.020833
249456,211761,0.020833
249456,347683,0.020833
249456,272184,0.020833
249456,260071,0.020833
249456,260021,0.020833
249456,271952,0.020833
249946,330174,0.020833
249946,347411,0.020833
249946,272200,0.020833
249946,270698,0.020833
249946,350155,0.020833
249946,259541,0.020833
249946,260062,0.020833
249946,251373,0.020833
249946,270383,0.020833
249946,272327,0.020833
249946,353985,0.020833
249946,332452,0.020833
249946,349884,0.020833
249946,272290,0.020833
249946,272146,0.020833
249946,251378,0.020833
249946,271762,0.020833
249946,251319,0.020833
249946,349919,0.020833
249946,213510,0.020833
249946,270721,0.020833
249946,327598,0.020833
249946,030747,0.020833
249946,243860,0.020833
249946,356341,0.020833
249946,271168,0.020833
249946,270379,0.020833
249946,349548,0.020833
249946,272031,0.020833
249946,346289,0.020833
249946,327080,0.020833
249946,270113,0.020833
249946,326159,0.020833
249946,367697,0.020833
249946,300887,0.020833
249946,260185,0.020833
249946,257082,0.020833
249946,272468,0.020833
249946,338459,0.020833
249946,211744,0.020833
249946,271174,0.020833
249946,211761,0.020833
249946,347683,0.020833
249946,272184,0.020833
249946,260071,0.020833
249946,249456,0.020833
249946,260021,0.020833
249946,271952,0.020833
251319,330174,0.020833
251319,347411,0.020833
251319,272200,0.020833
251319,270698,0.020833
251319,350155,0.020833
251319,259541,0.020833
251319,260062,0.020833
251319,251373,0.020833
251319,270383,0.020833
251319,272327,0.020833
251319,353985,0.020833
251319,332452,0.020833
251319,349884,0.020833
251319,272290,0.020833
251319,272146,0.020833
251319,251378,0.020833
251319,271762,0.020833
251319,349919,0.020833
251319,213510,0.020833
251319,270721,0.020833
251319,327598,0.020833
251319,030747,0.020833
251319,243860,0.020833
251319,356341,0.020833
251319,271168,0.020833
251319,270379,0.020833
251319,349548,0.020833
251319,272031,0.020833
251319,346289,0.020833
251319,327080,0.020833
251319,270113,0.020833
251319,326159,0.020833
251319,367697,0.020833
251319,300887,0.020833
251319,260185,0.020833
251319,249946,0.020833
251319,257082,0.020833
251319,272468,0.020833
251319,338459,0.020833
251319,211744,0.020833
251319,271174,0.020833
251319,211761,0.020833
251319,347683,0.020833
251319,272184,0.020833
251319,260071,0.020833
251319,249456,0.020833
251319,260021,0.020833
251319,271952,0.020833
251373,330174,0.020833
251373,347411,0.020833
251373,272200,0.020833
251373,270698,0.020833
251373,350155,0.020833
251373,259541,0.020833
251373,260062,0.020833
251373,272327,0.020833
251373,270383,0.020833
251373,353985,0.020833
251373,332452,0.020833
251373,349884,0.020833
251373,272290,0.020833
251373,272146,0.020833
251373,251378,0.020833
251373,271762,0.020833
251373,251319,0.020833
251373,349919,0.020833
251373,213510,0.020833
251373,270721,0.020833
251373,327598,0.020833
251373,030747,0.020833
251373,243860,0.020833
251373,356341,0.020833
251373,271168,0.020833
251373,270379,0.020833
251373,349548,0.020833
251373,272031,0.020833
251373,346289,0.020833
251373,327080,0.020833
251373,270113,0.020833
251373,326159,0.020833
251373,367697,0.020833
251373,300887,0.020833
251373,260185,0.020833
251373,249946,0.020833
251373,257082,0.020833
251373,272468,0.020833
251373,338459,0.020833
251373,211744,0.020833
251373,271174,0.020833
251373,211761,0.020833
251373,347683,0.020833
251373,272184,0.020833
251373,260071,0.020833
251373,249456,0.020833
251373,260021,0.020833
251373,271952,0.020833
251378,330174,0.020833
251378,347411,0.020833
251378,272200,0.020833
251378,270698,0.020833
251378,350155,0.020833
251378,259541,0.020833
251378,260062,0.020833
251378,251373,0.020833
251378,270383,0.020833
251378,272327,0.020833
251378,353985,0.020833
251378,332452,0.020833
251378,349884,0.020833
251378,272290,0.020833
251378,272146,0.020833
251378,271762,0.020833
251378,251319,0.020833
251378,349919,0.020833
251378,213510,0.020833
251378,270721,0.020833
251378,327598,0.020833
251378,030747,0.020833
251378,243860,0.020833
251378,356341,0.020833
251378,271168,0.020833
251378,270379,0.020833
251378,349548,0.020833
251378,272031,0.020833
251378,346289,0.020833
251378,327080,0.020833
251378,270113,0.020833
251378,326159,0.020833
251378,367697,0.020833
251378,300887,0.020833
251378,260185,0.020833
251378,249946,0.020833
251378,257082,0.020833
251378,272468,0.020833
251378,338459,0.020833
251378,211744,0.020833
251378,271174,0.020833
251378,211761,0.020833
251378,347683,0.020833
251378,272184,0.020833
251378,260071,0.020833
251378,249456,0.020833
251378,260021,0.020833
251378,271952,0.020833
257082,330174,0.020833
257082,347411,0.020833
257082,272200,0.020833
257082,270698,0.020833
257082,350155,0.020833
257082,259541,0.020833
257082,260062,0.020833
257082,251373,0.020833
257082,270383,0.020833
257082,272327,0.020833
257082,353985,0.020833
257082,332452,0.020833
257082,349884,0.020833
257082,272290,0.020833
257082,272146,0.020833
257082,251378,0.020833
257082,271762,0.020833
257082,251319,0.020833
257082,349919,0.020833
257082,213510,0.020833
257082,270721,0.020833
257082,327598,0.020833
257082,030747,0.020833
257082,243860,0.020833
257082,356341,0.020833
257082,271168,0.020833
257082,270379,0.020833
257082,349548,0.020833
257082,272031,0.020833
257082,346289,0.020833
257082,327080,0.020833
257082,270113,0.020833
257082,326159,0.020833
257082,367697,0.020833
257082,300887,0.020833
257082,260185,0.020833
257082,249946,0.020833
257082,272468,0.020833
257082,338459,0.020833
257082,211744,0.020833
257082,271174,0.020833
257082,211761,0.020833
257082,347683,0.020833
257082,272184,0.020833
257082,260071,0.020833
257082,249456,0.020833
257082,260021,0.020833
257082,271952,0.020833
259541,330174,0.020833
259541,347411,0.020833
259541,272200,0.020833
259541,270698,0.020833
259541,350155,0.020833
259541,260062,0.020833
259541,251373,0.020833
259541,270383,0.020833
259541,272327,0.020833
259541,353985,0.020833
259541,332452,0.020833
259541,349884,0.020833
259541,272290,0.020833
259541,272146,0.020833
259541,251378,0.020833
259541,271762,0.020833
259541,251319,0.020833
259541,349919,0.020833
259541,213510,0.020833
259541,270721,0.020833
259541,327598,0.020833
259541,030747,0.020833
259541,243860,0.020833
259541,356341,0.020833
259541,271168,0.020833
259541,270379,0.020833
259541,349548,0.020833
259541,272031,0.020833
259541,346289,0.020833
259541,327080,0.020833
259541,270113,0.020833
259541,326159,0.020833
259541,367697,0.020833
259541,300887,0.020833
259541,260185,0.020833
259541,249946,0.020833
259541,257082,0.020833
259541,272468,0.020833
259541,338459,0.020833
259541,211744,0.020833
259541,271174,0.020833
259541,211761,0.020833
259541,347683,0.020833
259541,272184,0.020833
259541,260071,0.020833
259541,249456,0.020833
259541,260021,0.020833
259541,271952,0.020833
260021,330174,0.020833
260021,347411,0.020833
260021,272200,0.020833
260021,270698,0.020833
260021,350155,0.020833
260021,259541,0.020833
260021,260062,0.020833
260021,251373,0.020833
260021,270383,0.020833
260021,272327,0.020833
260021,353985,0.020833
260021,332452,0.020833
260021,349884,0.020833
260021,272290,0.020833
260021,272146,0.020833
260021,251378,0.020833
260021,271762,0.020833
260021,251319,0.020833
260021,349919,0.020833
260021,213510,0.020833
260021,270721,0.020833
260021,327598,0.020833
260021,030747,0.020833
260021,243860,0.020833
260021,356341,0.020833
260021,271168,0.020833
260021,270379,0.020833
260021,349548,0.020833
260021,272031,0.020833
260021,346289,0.020833
260021,327080,0.020833
260021,270113,0.020833
260021,326159,0.020833
260021,367697,0.020833
260021,300887,0.020833
260021,260185,0.020833
260021,249946,0.020833
260021,257082,0.020833
260021,272468,0.020833
260021,338459,0.020833
260021,211744,0.020833
260021,271174,0.020833
260021,211761,0.020833
260021,347683,0.020833
260021,272184,0.020833
260021,260071,0.020833
260021,249456,0.020833
260021,271952,0.020833
260062,330174,0.020833
260062,347411,0.020833
260062,272200,0.020833
260062,270698,0.020833
260062,350155,0.020833
260062,259541,0.020833
260062,251373,0.020833
260062,270383,0.020833
260062,272327,0.020833
260062,353985,0.020833
260062,332452,0.020833
260062,349884,0.020833
260062,272290,0.020833
260062,272146,0.020833
260062,251378,0.020833
260062,271762,0.020833
260062,251319,0.020833
260062,349919,0.020833
260062,213510,0.020833
260062,270721,0.020833
260062,327598,0.020833
260062,030747,0.020833
260062,243860,0.020833
260062,356341,0.020833
260062,271168,0.020833
260062,270379,0.020833
260062,349548,0.020833
260062,272031,0.020833
260062,346289,0.020833
260062,327080,0.020833
260062,270113,0.020833
260062,326159,0.020833
260062,367697,0.020833
260062,300887,0.020833
260062,260185,0.020833
260062,249946,0.020833
260062,257082,0.020833
260062,272468,0.020833
260062,338459,0.020833
260062,211744,0.020833
260062,271174,0.020833
260062,211761,0.020833
260062,347683,0.020833
260062,272184,0.020833
260062,260071,0.020833
260062,249456,0.020833
260062,260021,0.020833
260062,271952,0.020833
260071,330174,0.020833
260071,347411,0.020833
260071,272200,0.020833
260071,270698,0.020833
260071,350155,0.020833
260071,259541,0.020833
260071,260062,0.020833
260071,251373,0.020833
260071,270383,0.020833
260071,272327,0.020833
260071,353985,0.020833
260071,332452,0.020833
260071,349884,0.020833
260071,272290,0.020833
260071,272146,0.020833
260071,251378,0.020833
260071,271762,0.020833
260071,251319,0.020833
260071,349919,0.020833
260071,213510,0.020833
260071,270721,0.020833
260071,327598,0.020833
260071,030747,0.020833
260071,243860,0.020833
260071,356341,0.020833
260071,271168,0.020833
260071,270379,0.020833
260071,349548,0.020833
260071,272031,0.020833
260071,346289,0.020833
260071,327080,0.020833
260071,270113,0.020833
260071,326159,0.020833
260071,367697,0.020833
260071,300887,0.020833
260071,260185,0.020833
260071,249946,0.020833
260071,257082,0.020833
260071,272468,0.020833
260071,338459,0.020833
260071,211744,0.020833
260071,271174,0.020833
260071,211761,0.020833
260071,347683,0.020833
260071,272184,0.020833
260071,249456,0.020833
260071,260021,0.020833
260071,271952,0.020833
260185,330174,0.020833
260185,347411,0.020833
260185,272200,0.020833
260185,270698,0.020833
260185,350155,0.020833
260185,259541,0.020833
260185,260062,0.020833
260185,251373,0.020833
260185,270383,0.020833
260185,272327,0.020833
260185,353985,0.020833
260185,332452,0.020833
260185,349884,0.020833
260185,272290,0.020833
260185,272146,0.020833
260185,251378,0.020833
260185,271762,0.020833
260185,251319,0.020833
260185,349919,0.020833
260185,213510,0.020833
260185,270721,0.020833
260185,327598,0.020833
260185,030747,0.020833
260185,243860,0.020833
260185,356341,0.020833
260185,271168,0.020833
260185,270379,0.020833
260185,349548,0.020833
260185,272031,0.020833
260185,346289,0.020833
260185,327080,0.020833
260185,270113,0.020833
260185,326159,0.020833
260185,367697,0.020833
260185,300887,0.020833
260185,249946,0.020833
260185,257082,0.020833
260185,272468,0.020833
260185,338459,0.020833
260185,211744,0.020833
260185,271174,0.020833
260185,211761,0.020833
260185,347683,0.020833
260185,272184,0.020833
260185,260071,0.020833
260185,249456,0.020833
260185,260021,0.020833
260185,271952,0.020833
270113,330174,0.020833
270113,347411,0.020833
270113,272200,0.020833
270113,270698,0.020833
270113,350155,0.020833
270113,259541,0.020833
270113,260062,0.020833
270113,251373,0.020833
270113,270383,0.020833
270113,272327,0.020833
270113,353985,0.020833
270113,332452,0.020833
270113,349884,0.020833
270113,272290,0.020833
270113,272146,0.020833
270113,251378,0.020833
270113,271762,0.020833
270113,251319,0.020833
270113,349919,0.020833
270113,213510,0.020833
270113,270721,0.020833
270113,327598,0.020833
270113,030747,0.020833
270113,243860,0.020833
270113,356341,0.020833
270113,271168,0.020833
270113,270379,0.020833
270113,349548,0.020833
270113,272031,0.020833
270113,346289,0.020833
270113,327080,0.020833
270113,326159,0.020833
270113,367697,0.020833
270113,300887,0.020833
270113,260185,0.020833
270113,249946,0.020833
270113,257082,0.020833
270113,272468,0.020833
270113,338459,0.020833
270113,211744,0.020833
270113,271174,0.020833
270113,211761,0.020833
270113,347683,0.020833
270113,272184,0.020833
270113,260071,0.020833
270113,249456,0.020833
270113,260021,0.020833
270113,271952,0.020833
270379,330174,0.020833
270379,347411,0.020833
270379,272200,0.020833
270379,270698,0.020833
270379,350155,0.020833
270379,259541,0.020833
270379,260062,0.020833
270379,251373,0.020833
270379,270383,0.020833
270379,272327,0.020833
270379,353985,0.020833
270379,332452,0.020833
270379,349884,0.020833
270379,272290,0.020833
270379,272146,0.020833
270379,251378,0.020833
270379,271762,0.020833
270379,251319,0.020833
270379,349919,0.020833
270379,213510,0.020833
270379,270721,0.020833
270379,327598,0.020833
270379,030747,0.020833
270379,243860,0.020833
270379,356341,0.020833
270379,271168,0.020833
270379,349548,0.020833
270379,272031,0.020833
270379,346289,0.020833
270379,327080,0.020833
270379,270113,0.020833
270379,326159,0.020833
270379,367697,0.020833
270379,300887,0.020833
270379,260185,0.020833
270379,249946,0.020833
270379,257082,0.020833
270379,272468,0.020833
270379,338459,0.020833
270379,211744,0.020833
270379,271174,0.020833
270379,211761,0.020833
270379,347683,0.020833
270379,272184,0.020833
270379,260071,0.020833
270379,249456,0.020833
270379,260021,0.020833
270379,271952,0.020833
270383,330174,0.020833
270383,347411,0.020833
270383,272200,0.020833
270383,270698,0.020833
270383,350155,0.020833
270383,259541,0.020833
270383,260062,0.020833
270383,251373,0.020833
270383,272327,0.020833
270383,353985,0.020833
270383,332452,0.020833
270383,349884,0.020833
270383,272290,0.020833
270383,272146,0.020833
270383,251378,0.020833
270383,271762,0.020833
270383,251319,0.020833
270383,349919,0.020833
270383,213510,0.020833
270383,270721,0.020833
270383,327598,0.020833
